attributeConfigurationNumber,modelName,numSimultaneousQueries,contextLevel,jsonResults,commonNameErrorRate,differenceToThinkingKey,avgInputTokens,avgOutputTokens,queriedSpecies,status
3,Qwen/Qwen2.5-0.5B-Instruct,32,0,,1.0,1.0,32.15625,56.25,"[{""sex"": ""male"", ""speciesName"": ""Icterus abeillei""}, {""sex"": ""male"", ""speciesName"": ""Piranga ludoviciana""}, {""sex"": ""female"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""male"", ""speciesName"": ""Diglossa baritula""}, {""sex"": ""male"", ""speciesName"": ""Vermivora cyanoptera""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous purpureus""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""male"", ""speciesName"": ""Ixoreus naevius""}, {""sex"": ""male"", ""speciesName"": ""Regulus satrapa""}, {""sex"": ""male"", ""speciesName"": ""Thryothorus ludovicianus""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus mexicanus""}, {""sex"": ""female"", ""speciesName"": ""Regulus satrapa""}, {""sex"": ""male"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""male"", ""speciesName"": ""Polioptila caerulea""}, {""sex"": ""male"", ""speciesName"": ""Geothlypis philadelphia""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis sinuatus""}, {""sex"": ""female"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""female"", ""speciesName"": ""Pheucticus ludovicianus""}, {""sex"": ""female"", ""speciesName"": ""Cyanerpes cyaneus""}, {""sex"": ""female"", ""speciesName"": ""Phainopepla nitens""}, {""sex"": ""male"", ""speciesName"": ""Corthylio calendula""}, {""sex"": ""male"", ""speciesName"": ""Tiaris olivaceus""}, {""sex"": ""male"", ""speciesName"": ""Mniotilta varia""}, {""sex"": ""male"", ""speciesName"": ""Passerina caerulea""}, {""sex"": ""male"", ""speciesName"": ""Driophlox fuscicauda""}, {""sex"": ""female"", ""speciesName"": ""Euphagus cyanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""female"", ""speciesName"": ""Cardinalis cardinalis""}, {""sex"": ""female"", ""speciesName"": ""Passerina ciris""}, {""sex"": ""female"", ""speciesName"": ""Agelaius phoeniceus""}, {""sex"": ""male"", ""speciesName"": ""Setophaga pinus""}, {""sex"": ""female"", ""speciesName"": ""Cardinalis sinuatus""}]",ok
3,Qwen/Qwen2.5-0.5B-Instruct,32,1,,1.0,1.0,85.15625,56.25,"[{""sex"": ""female"", ""speciesName"": ""Sporophila torqueola""}, {""sex"": ""male"", ""speciesName"": ""Vidua macroura""}, {""sex"": ""female"", ""speciesName"": ""Spinus tristis""}, {""sex"": ""female"", ""speciesName"": ""Agelaius phoeniceus""}, {""sex"": ""female"", ""speciesName"": ""Acanthis flammea""}, {""sex"": ""male"", ""speciesName"": ""Icteria virens""}, {""sex"": ""male"", ""speciesName"": ""Chlorophanes spiza""}, {""sex"": ""male"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus major westoni""}, {""sex"": ""female"", ""speciesName"": ""Cyanerpes cyaneus""}, {""sex"": ""male"", ""speciesName"": ""Pheucticus melanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Spizella passerina""}, {""sex"": ""female"", ""speciesName"": ""Setophaga caerulescens""}, {""sex"": ""male"", ""speciesName"": ""Setophaga dominica""}, {""sex"": ""male"", ""speciesName"": ""Thryothorus ludovicianus""}, {""sex"": ""male"", ""speciesName"": ""Pyrocephalus rubinus""}, {""sex"": ""female"", ""speciesName"": ""Setophaga citrina""}, {""sex"": ""male"", ""speciesName"": ""Setophaga virens""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous purpureus""}, {""sex"": ""male"", ""speciesName"": ""Pinicola enucleator""}, {""sex"": ""male"", ""speciesName"": ""Icterus cucullatus""}, {""sex"": ""male"", ""speciesName"": ""Setophaga palmarum""}, {""sex"": ""male"", ""speciesName"": ""Phainopepla nitens""}, {""sex"": ""female"", ""speciesName"": ""Turdus migratorius""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia atricapilla""}, {""sex"": ""male"", ""speciesName"": ""Icterus bullockii""}, {""sex"": ""male"", ""speciesName"": ""Sturnella neglecta""}, {""sex"": ""female"", ""speciesName"": ""Passer domesticus""}, {""sex"": ""male"", ""speciesName"": ""Passerina ciris""}, {""sex"": ""male"", ""speciesName"": ""Bombycilla cedrorum""}, {""sex"": ""male"", ""speciesName"": ""Cyanerpes cyaneus""}]",ok
3,Qwen/Qwen2.5-0.5B-Instruct,32,4,,1.0,1.0,128.0,56.25,"[{""sex"": ""male"", ""speciesName"": ""Melospiza melodia""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus major westoni""}, {""sex"": ""male"", ""speciesName"": ""Poecile atricapillus""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""male"", ""speciesName"": ""Amphispiza bilineata""}, {""sex"": ""female"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous purpureus""}, {""sex"": ""female"", ""speciesName"": ""Cardinalis sinuatus""}, {""sex"": ""male"", ""speciesName"": ""Piranga ludoviciana""}, {""sex"": ""male"", ""speciesName"": ""Progne subis arboricola""}, {""sex"": ""female"", ""speciesName"": ""Pipilo erythrophthalmus""}, {""sex"": ""female"", ""speciesName"": ""Icterus bullockii""}, {""sex"": ""female"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""female"", ""speciesName"": ""Setophaga tigrina""}, {""sex"": ""male"", ""speciesName"": ""Polioptila caerulea""}, {""sex"": ""male"", ""speciesName"": ""Passer domesticus domesticus""}, {""sex"": ""female"", ""speciesName"": ""Passerina caerulea""}, {""sex"": ""female"", ""speciesName"": ""Geothlypis philadelphia""}, {""sex"": ""female"", ""speciesName"": ""Sialia mexicana""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""female"", ""speciesName"": ""Passerina amoena""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis cardinalis cardinalis""}, {""sex"": ""male"", ""speciesName"": ""Piranga olivacea""}, {""sex"": ""male"", ""speciesName"": ""Phainopepla nitens""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus quiscula""}, {""sex"": ""female"", ""speciesName"": ""Icterus spurius""}, {""sex"": ""male"", ""speciesName"": ""Spinus tristis""}, {""sex"": ""female"", ""speciesName"": ""Euphagus carolinus""}, {""sex"": ""male"", ""speciesName"": ""Pheucticus melanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Ramphocelus passerinii""}, {""sex"": ""female"", ""speciesName"": ""Setophaga fusca""}, {""sex"": ""male"", ""speciesName"": ""Passer domesticus""}]",ok
3,Qwen/Qwen2.5-0.5B-Instruct,32,8,,1.0,1.0,128.0,56.25,"[{""sex"": ""male"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous mexicanus""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus major westoni""}, {""sex"": ""male"", ""speciesName"": ""Setophaga virens""}, {""sex"": ""female"", ""speciesName"": ""Acanthis flammea""}, {""sex"": ""male"", ""speciesName"": ""Setophaga fusca""}, {""sex"": ""male"", ""speciesName"": ""Setophaga palmarum""}, {""sex"": ""male"", ""speciesName"": ""Euphagus cyanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis cardinalis""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus mexicanus""}, {""sex"": ""male"", ""speciesName"": ""Ramphocelus passerinii""}, {""sex"": ""male"", ""speciesName"": ""Driophlox fuscicauda""}, {""sex"": ""male"", ""speciesName"": ""Chlorophanes spiza""}, {""sex"": ""male"", ""speciesName"": ""Vireo atricapilla""}, {""sex"": ""male"", ""speciesName"": ""Progne subis arboricola""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis sinuatus""}, {""sex"": ""female"", ""speciesName"": ""Junco hyemalis""}, {""sex"": ""female"", ""speciesName"": ""Setophaga striata""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""male"", ""speciesName"": ""Progne subis""}, {""sex"": ""female"", ""speciesName"": ""Setophaga coronata""}, {""sex"": ""male"", ""speciesName"": ""Setophaga coronata""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia atricapilla""}, {""sex"": ""female"", ""speciesName"": ""Ixoreus naevius""}, {""sex"": ""male"", ""speciesName"": ""Manacus candei""}, {""sex"": ""male"", ""speciesName"": ""Icterus parisorum""}, {""sex"": ""female"", ""speciesName"": ""Setophaga virens""}, {""sex"": ""male"", ""speciesName"": ""Junco hyemalis""}, {""sex"": ""male"", ""speciesName"": ""Vermivora chrysoptera × cyanoptera""}, {""sex"": ""female"", ""speciesName"": ""Setophaga pensylvanica""}, {""sex"": ""male"", ""speciesName"": ""Agelaius phoeniceus""}, {""sex"": ""female"", ""speciesName"": ""Cyanerpes cyaneus""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,1,0,"[{""scientificName"": ""Spinus psaltria"", ""commonName"": ""Black-capped Chickadee"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""short_square"", ""bellyColor"": ""white"", ""backColor"": ""black"", ""eyeMarking"": ""none"", ""sizeClass"": ""small""}]",1.0,0.9886363636363636,477.0,240.0,"[{""sex"": ""male"", ""speciesName"": ""Spinus psaltria""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,1,1,,1.0,1.0,606.0,240.0,"[{""sex"": ""female"", ""speciesName"": ""Passerina caerulea""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,1,4,"[{""scientificName"": ""Setophaga tigrina"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}]",1.0,1.0,761.0,240.0,"[{""sex"": ""female"", ""speciesName"": ""Setophaga tigrina""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,1,8,,1.0,1.0,1091.0,240.0,"[{""sex"": ""male"", ""speciesName"": ""Troglodytes aedon""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,8,0,,1.0,1.0,74.75,87.5,"[{""sex"": ""male"", ""speciesName"": ""Setophaga dominica""}, {""sex"": ""male"", ""speciesName"": ""Mniotilta varia""}, {""sex"": ""male"", ""speciesName"": ""Icterus abeillei""}, {""sex"": ""male"", ""speciesName"": ""Coccothraustes vespertinus""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""female"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""female"", ""speciesName"": ""Cardinalis cardinalis""}, {""sex"": ""female"", ""speciesName"": ""Passer domesticus""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,8,1,,1.0,1.0,154.375,87.5,"[{""sex"": ""male"", ""speciesName"": ""Leiothlypis ruficapilla""}, {""sex"": ""male"", ""speciesName"": ""Cardellina canadensis""}, {""sex"": ""male"", ""speciesName"": ""Pipilo erythrophthalmus""}, {""sex"": ""female"", ""speciesName"": ""Spinus pinus""}, {""sex"": ""female"", ""speciesName"": ""Polioptila caerulea""}, {""sex"": ""male"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous cassinii""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,8,4,"[{""scientificName"": ""Dolichonyx oryzivorus"", ""commonName"": ""Bobolink"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Vireo atricapilla"", ""commonName"": ""Black-capped Vireo"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Volatinia jacarina"", ""commonName"": ""Blue-black Grassquit"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Manacus candei"", ""commonName"": ""White-Collared Manakin"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Leiothlypis luciae"", ""commonName"": ""Lucy's Warbler"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Setophaga discolor"", ""commonName"": ""Prairie Warbler"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Driophlox fuscicauda"", ""commonName"": ""Red-Throated Ant Tanager"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Pipilo maculatus"", ""commonName"": ""Spotted Towhee"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}]",1.0,1.0,283.625,87.5,"[{""sex"": ""male"", ""speciesName"": ""Dolichonyx oryzivorus""}, {""sex"": ""male"", ""speciesName"": ""Vireo atricapilla""}, {""sex"": ""female"", ""speciesName"": ""Volatinia jacarina""}, {""sex"": ""male"", ""speciesName"": ""Manacus candei""}, {""sex"": ""male"", ""speciesName"": ""Leiothlypis luciae""}, {""sex"": ""male"", ""speciesName"": ""Setophaga discolor""}, {""sex"": ""male"", ""speciesName"": ""Driophlox fuscicauda""}, {""sex"": ""male"", ""speciesName"": ""Pipilo maculatus""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,8,8,"[{""scientificName"": ""Agelaius tricolor"", ""commonName"": ""Tricolored Blackbird"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Piranga bidentata"", ""commonName"": ""Flame-Colored Tanager"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Sialia sialis"", ""commonName"": ""Eastern Bluebird"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Icterus cucullatus"", ""commonName"": ""Hooded Oriole"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Zonotrichia albicollis"", ""commonName"": ""White-Throated Sparrow"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Quiscalus quiscula"", ""commonName"": ""Common Grackle"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Zonotrichia atricapilla"", ""commonName"": ""Golden-Crowned Sparrow"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Setophaga citrina"", ""commonName"": ""Hooded Warbler"", ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}]",1.0,1.0,417.125,87.5,"[{""sex"": ""male"", ""speciesName"": ""Agelaius tricolor""}, {""sex"": ""female"", ""speciesName"": ""Piranga bidentata""}, {""sex"": ""female"", ""speciesName"": ""Sialia sialis""}, {""sex"": ""male"", ""speciesName"": ""Icterus cucullatus""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia albicollis""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus quiscula""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia atricapilla""}, {""sex"": ""male"", ""speciesName"": ""Setophaga citrina""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,16,0,,1.0,1.0,46.4375,75.0,"[{""sex"": ""male"", ""speciesName"": ""Agelaius tricolor""}, {""sex"": ""male"", ""speciesName"": ""Passer domesticus domesticus""}, {""sex"": ""female"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""female"", ""speciesName"": ""Piranga ludoviciana""}, {""sex"": ""male"", ""speciesName"": ""Setophaga coronata""}, {""sex"": ""male"", ""speciesName"": ""Spizella passerina""}, {""sex"": ""male"", ""speciesName"": ""Leiothlypis celata""}, {""sex"": ""male"", ""speciesName"": ""Coccothraustes vespertinus""}, {""sex"": ""male"", ""speciesName"": ""Troglodytes aedon""}, {""sex"": ""male"", ""speciesName"": ""Diglossa baritula""}, {""sex"": ""female"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""male"", ""speciesName"": ""Euphagus cyanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Psaltriparus minimus""}, {""sex"": ""female"", ""speciesName"": ""Setophaga virens""}, {""sex"": ""male"", ""speciesName"": ""Setophaga chrysoparia""}, {""sex"": ""male"", ""speciesName"": ""Pheucticus ludovicianus""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,16,1,,1.0,1.0,98.0625,75.0,"[{""sex"": ""male"", ""speciesName"": ""Icterus bullockii""}, {""sex"": ""female"", ""speciesName"": ""Pheucticus ludovicianus""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""male"", ""speciesName"": ""Passerculus sandwichensis""}, {""sex"": ""male"", ""speciesName"": ""Polioptila caerulea""}, {""sex"": ""female"", ""speciesName"": ""Molothrus ater""}, {""sex"": ""male"", ""speciesName"": ""Cardellina pusilla""}, {""sex"": ""male"", ""speciesName"": ""Spiza americana""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia atricapilla""}, {""sex"": ""female"", ""speciesName"": ""Spinus tristis""}, {""sex"": ""male"", ""speciesName"": ""Icterus cucullatus""}, {""sex"": ""male"", ""speciesName"": ""Spinus psaltria hesperophilus""}, {""sex"": ""female"", ""speciesName"": ""Spinus pinus""}, {""sex"": ""male"", ""speciesName"": ""Xanthocephalus xanthocephalus""}, {""sex"": ""male"", ""speciesName"": ""Passerina caerulea""}, {""sex"": ""female"", ""speciesName"": ""Phainopepla nitens""}]",ok
0,Qwen/Qwen2.5-1.5B-Instruct,16,4,"[{""scientificName"": ""Icterus spurius"", ""commonName"": ""Orchard Oriole"", ""crownColor"": ""Black"", ""throatColor"": ""Brown"", ""breastPattern"": ""Plain"", ""wingBars"": ""None"", ""billShape"": ""Conical"", ""tailShape"": ""Short Square"", ""bellyColor"": ""White"", ""backColor"": ""Gray"", ""eyeMarking"": ""Supercilium"", ""sizeClass"": ""Medium""}, {""scientificName"": ""Tityra semifasciata"", ""commonName"": ""Masked Tityra"", ""crownColor"": ""Other"", ""throatColor"": ""Buff"", ""breastPattern"": ""Streaked"", ""wingBars"": ""One"", ""billShape"": ""Slender Straight"", ""tailShape"": ""Notched"", ""bellyColor"": ""White"", ""backColor"": ""Rufous"", ""eyeMarking"": ""Eyestripe"", ""sizeClass"": ""Small""}, {""scientificName"": ""Vermivora chrysoptera × cyanoptera"", ""commonName"": ""Golden-Winged Warbler"", ""crownColor"": ""Other"", ""throatColor"": ""Yellow"", ""breastPattern"": ""Barred"", ""wingBars"": ""Two"", ""billShape"": ""Chisel Like"", ""tailShape"": ""Forked"", ""bellyColor"": ""White"", ""backColor"": ""Gray"", ""eyeMarking"": ""Mask"", ""sizeClass"": ""Large""}, {""scientificName"": ""Piranga ludoviciana"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Setophaga tigrina"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Bombycilla cedrorum"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Hirundo rustica"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Zonotrichia albicollis"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Ixoreus naevius"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Geothlypis philadelphia"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Vermivora chrysoptera"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Icterus parisorum"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Pipilo erythrophthalmus"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Geothlypis formosa"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Loxia curvirostra"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}, {""scientificName"": ""Haemorhous purpureus"", ""commonName"": null, ""crownColor"": null, ""throatColor"": null, ""breastPattern"": null, ""wingBars"": null, ""billShape"": null, ""tailShape"": null, ""bellyColor"": null, ""backColor"": null, ""eyeMarking"": null, ""sizeClass"": null}]",1.0,0.9090909090909091,218.0,75.0,"[{""sex"": ""male"", ""speciesName"": ""Icterus spurius""}, {""sex"": ""male"", ""speciesName"": ""Tityra semifasciata""}, {""sex"": ""male"", ""speciesName"": ""Vermivora chrysoptera × cyanoptera""}, {""sex"": ""male"", ""speciesName"": ""Piranga ludoviciana""}, {""sex"": ""female"", ""speciesName"": ""Setophaga tigrina""}, {""sex"": ""male"", ""speciesName"": ""Bombycilla cedrorum""}, {""sex"": ""male"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""female"", ""speciesName"": ""Zonotrichia albicollis""}, {""sex"": ""male"", ""speciesName"": ""Ixoreus naevius""}, {""sex"": ""male"", ""speciesName"": ""Geothlypis philadelphia""}, {""sex"": ""male"", ""speciesName"": ""Vermivora chrysoptera""}, {""sex"": ""male"", ""speciesName"": ""Icterus parisorum""}, {""sex"": ""male"", ""speciesName"": ""Pipilo erythrophthalmus""}, {""sex"": ""male"", ""speciesName"": ""Geothlypis formosa""}, {""sex"": ""male"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous purpureus""}]",ok
